XDR_FIELD_NAME,XDR_DR_TYPE,XDR_FIELD_TYPE,XDR_FIELD_INDEX
RESERVE9,dr_ps_int,4,163
RESERVE9,dr_sms,4,123
RESERVE9,dr_sms_int,4,123
RESERVE9,dr_wlw_zd,4,18
RESERVE9,dr_yd_tz,4,23
RESERVE9,dr_yd_zd,4,23
RESERVEAMOUNT,dr_lte_acctbal,4,7
RESERVER1,dr_bcbp_bill,4,20
RESERVER1,dr_eop_cs,4,24
RESERVER1,dr_eop_ismp,4,19
RESERVER1,dr_eop_sms,4,11
RESERVER1,dr_lte_dbi,4,12
RESERVER1,dr_lte_mbi,4,12
RESERVER1,dr_mvno_cs,4,47
RESERVER1,dr_mvno_dbi,4,13
RESERVER1,dr_mvno_ismp,4,29
RESERVER1,dr_mvno_mbi,4,13
RESERVER1,dr_mvno_ps,4,35
RESERVER1,dr_mvno_sms,4,24
RESERVER2,dr_bcbp_bill,4,21
RESERVER2,dr_eop_cs,4,25
RESERVER2,dr_eop_ismp,4,20
RESERVER2,dr_eop_sms,4,12
RESERVER2,dr_lte_dbi,4,13
RESERVER2,dr_lte_mbi,4,13
RESERVER2,dr_mvno_cs,4,48
RESERVER2,dr_mvno_dbi,4,14
RESERVER2,dr_mvno_ismp,4,30
RESERVER2,dr_mvno_mbi,4,14
RESERVER2,dr_mvno_ps,4,36
RESERVER2,dr_mvno_sms,4,25
RESERVER2,dr_oth_mbi,4,34
RESERVER3,dr_bcbp_bill,4,22
RESERVER3,dr_eop_cs,4,26
RESERVER3,dr_eop_ismp,4,21
RESERVER3,dr_eop_ps,4,25
RESERVER3,dr_eop_sms,4,13
RESERVER3,dr_fix_mbi,4,17
RESERVER3,dr_lte_dbi,4,14
RESERVER3,dr_lte_mbi,4,14
RESERVER3,dr_mvno_cs,4,49
RESERVER3,dr_mvno_dbi,4,15
RESERVER3,dr_mvno_ismp,4,31
RESERVER3,dr_mvno_mbi,4,15
RESERVER3,dr_mvno_ps,4,37
RESERVER3,dr_mvno_sms,4,26
RESERVER3,dr_oth_mbi,4,35
RESERVER4,dr_bcbp_bill,4,23
RESERVER4,dr_eop_cs,4,27
RESERVER4,dr_eop_ismp,4,22
RESERVER4,dr_eop_ps,4,26
RESERVER4,dr_eop_sms,4,14
RESERVER4,dr_fix_mbi,4,18
RESERVER4,dr_lte_dbi,4,15
RESERVER4,dr_lte_mbi,4,15
RESERVER4,dr_mvno_cs,4,50
RESERVER4,dr_mvno_dbi,4,16
RESERVER4,dr_mvno_ismp,4,32
RESERVER4,dr_mvno_mbi,4,16
RESERVER4,dr_mvno_ps,4,38
RESERVER4,dr_mvno_sms,4,27
RESERVER4,dr_oth_mbi,4,36
RESERVER5,dr_bcbp_bill,4,24
RESERVER5,dr_eop_cs,4,28
RESERVER5,dr_eop_ismp,4,23
RESERVER5,dr_eop_ps,4,27
RESERVER5,dr_eop_sms,4,15
RESERVER5,dr_fix_mbi,4,19
RESERVER5,dr_lte_dbi,4,16
RESERVER5,dr_lte_mbi,4,16
RESERVER5,dr_mvno_cs,4,51
RESERVER5,dr_mvno_dbi,4,17
RESERVER5,dr_mvno_ismp,4,33
RESERVER5,dr_mvno_mbi,4,17
RESERVER5,dr_mvno_ps,4,39
RESERVER5,dr_mvno_sms,4,28
RESERVER5,dr_oth_mbi,4,37
RESERVE_FLAG,dr_cs,4,141
RESERVE_FLAG,dr_ismp,4,129
RESERVE_FLAG,dr_pre_eop_cs,4,141
RESERVE_FLAG,dr_pre_eop_ismp,4,129
RESERVE_FLAG,dr_pre_eop_ps,4,198
RESERVE_FLAG,dr_pre_eop_sms,4,133
RESERVE_FLAG,dr_ps,4,198
RESERVE_FLAG,dr_scp,4,77
RESERVE_FLAG,dr_scp_lte,4,97
RESERVE_FLAG,dr_scp_lte_new,4,97
RESERVE_FLAG,dr_sms,4,133
RESULT_CODE,dr_info_sd,4,5
RESULT_CODE,dr_ocs_sd,1,6
RESULT_CODE,dr_ocs_sd_new,4,7
RESULT_CODE,dr_zft_sd,4,6
RESULT_MSG,dr_ocs_sd_new,4,19
RESULT_MSG,dr_zft_sd,4,16
RETRY_TIMES,dr_pre_eop_sms,1,69
RETRY_TIMES,dr_sms,1,69
RETRY_TIMES,dr_sms_int,1,69
REV_REQUEST_ID,dr_urequestpair,4,2
ROAM_CARRIER,dr_wlan,1,60
ROAM_FEE,dr_down,2,15
ROAM_NET_TYPE,dr_cs,1,38
ROAM_NET_TYPE,dr_cs_army,1,38
ROAM_NET_TYPE,dr_cs_int,1,38
ROAM_NET_TYPE,dr_pre_eop_cs,1,38
ROAM_NET_TYPE,dr_pre_eop_ps,1,23
ROAM_NET_TYPE,dr_ps,1,23
ROAM_NET_TYPE,dr_ps_bak,1,23
ROAM_NET_TYPE,dr_ps_int,1,23
ROAM_NET_TYPE,dr_ps_to_other,1,23
ROAM_NET_TYPE,dr_vpmn,1,38
ROAM_TPPE,dr_down,1,13
ROAM_TYPE,dr_cs,1,28
ROAM_TYPE,dr_cs_army,1,28
ROAM_TYPE,dr_cs_int,1,28
ROAM_TYPE,dr_ismp,1,45
ROAM_TYPE,dr_ismp1,1,45
ROAM_TYPE,dr_ismp_int,1,45
ROAM_TYPE,dr_mms,1,45
ROAM_TYPE,dr_mvno_cs,4,4
ROAM_TYPE,dr_mvno_ps,4,15
ROAM_TYPE,dr_pre_eop_cs,1,28
ROAM_TYPE,dr_pre_eop_ismp,1,45
ROAM_TYPE,dr_pre_eop_ps,1,70
ROAM_TYPE,dr_pre_eop_sms,1,52
ROAM_TYPE,dr_ps,1,70
ROAM_TYPE,dr_ps_bak,1,70
ROAM_TYPE,dr_ps_int,1,70
ROAM_TYPE,dr_ps_to_other,1,70
ROAM_TYPE,dr_scp_off,4,76
ROAM_TYPE,dr_sms,1,52
ROAM_TYPE,dr_sms_int,1,52
ROAM_TYPE,dr_vc,1,23
ROAM_TYPE,dr_vpmn,1,28
ROAM_TYPE,dr_wlan,1,61
ROAM_TYPE,dr_zd,1,5
ROME_TYPE,dr_oth_mbi,4,20
ROUTE_RECORD,dr_ocs_sd,4,26
ROUTE_RECORD,dr_ocs_sd_new,4,51
ROW_ID,dr_cs,4,155
ROW_ID,dr_cs_army,4,142
ROW_ID,dr_cs_int,4,150
ROW_ID,dr_err,4,6
ROW_ID,dr_ext,4,52
ROW_ID,dr_highroam,4,24
ROW_ID,dr_info_sd,4,28
ROW_ID,dr_iot_bill,4,9
ROW_ID,dr_iot_bill_day,4,10
ROW_ID,dr_iot_info,4,11
ROW_ID,dr_iot_sta,4,10
ROW_ID,dr_ismp,4,140
ROW_ID,dr_ismp1,4,114
ROW_ID,dr_ismp_int,4,138
ROW_ID,dr_mms,4,104
ROW_ID,dr_ocs_sd,1,17
ROW_ID,dr_ocs_sd_new,4,44
ROW_ID,dr_pre_eop_cs,4,147
ROW_ID,dr_pre_eop_ismp,4,135
ROW_ID,dr_pre_eop_ps,4,206
ROW_ID,dr_pre_eop_sms,4,139
ROW_ID,dr_ps,4,210
ROW_ID,dr_ps_bak,4,166
ROW_ID,dr_ps_int,4,192
ROW_ID,dr_ps_to_other,4,151
ROW_ID,dr_rent,4,76
ROW_ID,dr_sd,4,13
ROW_ID,dr_sms,4,144
ROW_ID,dr_sms_int,4,142
ROW_ID,dr_tz,4,18
ROW_ID,dr_vc,4,33
ROW_ID,dr_vpmn,4,126
ROW_ID,dr_wlan,4,89
ROW_ID,dr_wlw_zd,4,17
ROW_ID,dr_xz,4,12
ROW_ID,dr_ybtj,4,13
ROW_ID,dr_yd_tz,4,22
ROW_ID,dr_yd_zd,4,22
ROW_ID,dr_zft_sd,4,21
R_FLAG,dr_info_sd,4,7
R_FLAG,dr_ocs_sd,2,13
R_FLAG,dr_ocs_sd_new,4,11
R_FLAG,dr_scp,4,65
R_FLAG,dr_scp_lte,4,65
R_FLAG,dr_scp_lte_new,4,65
R_FLAG,dr_scp_off,4,65
R_FLAG,dr_zft_sd,4,11
SCP_ID,dr_cs,4,73
SCP_ID,dr_cs_army,4,73
SCP_ID,dr_cs_int,4,73
SCP_ID,dr_pre_eop_cs,4,73
SCP_ID,dr_vc,4,20
SCP_ID,dr_vpmn,4,73
SCP_USER_ATTRIBUTE,dr_down,1,33
SD,dr_ocs_sd,4,9
SD,dr_ocs_sd_new,4,10
SD,dr_sd,4,4
SD,dr_zft_sd,4,9
SDP_MI,dr_cs,1,147
SD_EX,dr_ocs_sd,4,10
SD_EX,dr_zft_sd,4,10
SD_NAME,dr_ocs_sd,4,8
SD_NAME,dr_ocs_sd_new,4,9
SD_NAME,dr_scp,4,76
SD_NAME,dr_sd,4,2
SD_NAME,dr_zft_sd,4,8
SEGMENT_ID,dr_bcbp_bill,4,1
SEGMENT_ID,dr_cs,1,139
SEGMENT_ID,dr_cs_army,1,139
SEGMENT_ID,dr_ismp,1,127
SEGMENT_ID,dr_lte_acctbal,4,13
SEGMENT_ID,dr_lte_acctitem,4,13
SEGMENT_ID,dr_lte_adjust,4,11
SEGMENT_ID,dr_lte_badbill,4,11
SEGMENT_ID,dr_lte_ballog,4,10
SEGMENT_ID,dr_lte_balpayout,4,15
SEGMENT_ID,dr_lte_balsrc,4,12
SEGMENT_ID,dr_lte_due,4,10
SEGMENT_ID,dr_lte_pay,4,21
SEGMENT_ID,dr_pre_eop_cs,1,139
SEGMENT_ID,dr_pre_eop_ismp,1,127
SEGMENT_ID,dr_pre_eop_ps,1,192
SEGMENT_ID,dr_pre_eop_sms,1,131
SEGMENT_ID,dr_ps,1,192
SEGMENT_ID,dr_sms,1,131
SELF_NUMBER,dr_eop_ismp,4,4
SELF_NUMBER,dr_mvno_ismp,4,4
SENDER_CODE,dr_highroam,4,6
SEND_BYTES,dr_eop_ps,4,12
SEND_BYTES,dr_mvno_ps,4,14
SEND_PRIORITY,dr_ismp,4,55
SEND_PRIORITY,dr_ismp1,4,55
SEND_PRIORITY,dr_ismp_int,4,55
SEND_PRIORITY,dr_mms,4,55
SEND_PRIORITY,dr_pre_eop_ismp,4,55
SEND_STATE,dr_ismp,4,54
SEND_STATE,dr_ismp1,4,54
SEND_STATE,dr_ismp_int,4,54
SEND_STATE,dr_mms,4,54
SEND_STATE,dr_pre_eop_ismp,4,54
SEQUENCE_NO,dr_apportion_zd,4,1
SEQUENCE_NO,dr_cs,2,66
SEQUENCE_NO,dr_cs_army,2,66
SEQUENCE_NO,dr_cs_int,2,66
SEQUENCE_NO,dr_ext,4,42
SEQUENCE_NO,dr_invoice_zd,4,1
SEQUENCE_NO,dr_ismp,4,41
SEQUENCE_NO,dr_ismp1,4,41
SEQUENCE_NO,dr_ismp_int,4,41
SEQUENCE_NO,dr_mms,4,41
SEQUENCE_NO,dr_pre_eop_cs,2,66
SEQUENCE_NO,dr_pre_eop_ismp,4,41
SEQUENCE_NO,dr_pre_eop_sms,4,41
SEQUENCE_NO,dr_pstn_xxt,1,1
SEQUENCE_NO,dr_scp,4,67
SEQUENCE_NO,dr_scp_lte,4,67
SEQUENCE_NO,dr_scp_lte_new,4,67
SEQUENCE_NO,dr_scp_off,4,67
SEQUENCE_NO,dr_sms,4,41
SEQUENCE_NO,dr_sms_int,4,41
SEQUENCE_NO,dr_tz,4,1
SEQUENCE_NO,dr_vpmn,2,66
SEQUENCE_NO,dr_wlw_zd,4,1
SEQUENCE_NO,dr_xz,4,1
SEQUENCE_NO,dr_yd_tz,4,1
SEQUENCE_NO,dr_yd_zd,4,1
SERVICE_CODE,dr_cs,4,77
SERVICE_CODE,dr_cs_army,4,77
SERVICE_CODE,dr_cs_int,4,77
SERVICE_CODE,dr_down,4,30
SERVICE_CODE,dr_eop_ismp,4,7
SERVICE_CODE,dr_ismp,4,47
SERVICE_CODE,dr_ismp1,4,47
SERVICE_CODE,dr_ismp_int,4,47
SERVICE_CODE,dr_mms,4,47
SERVICE_CODE,dr_mvno_ismp,4,7
SERVICE_CODE,dr_pre_eop_cs,4,77
SERVICE_CODE,dr_pre_eop_ismp,4,47
SERVICE_CODE,dr_pre_eop_ps,4,74
SERVICE_CODE,dr_ps,4,74
SERVICE_CODE,dr_ps_bak,4,74
SERVICE_CODE,dr_ps_int,4,74
SERVICE_CODE,dr_ps_to_other,4,74
SERVICE_CODE,dr_pstn_xxt,1,7
SERVICE_CODE,dr_rent_file,1,6
SERVICE_CODE,dr_scp,4,61
SERVICE_CODE,dr_scp_lte,4,61
SERVICE_CODE,dr_scp_lte_new,4,61
SERVICE_CODE,dr_scp_off,4,61
SERVICE_CODE,dr_vpmn,4,77
SERVICE_CODE,dr_wlan,4,62
SERVICE_CODE_NAME,dr_eop_ismp,4,8
SERVICE_CODE_NAME,dr_mvno_ismp,4,8
SERVICE_COND_CHANGE,dr_pre_eop_ps,1,180
SERVICE_COND_CHANGE,dr_ps,1,180
SERVICE_COND_CHANGE,dr_scp_lte,4,80
SERVICE_COND_CHANGE,dr_scp_lte_new,4,80
SERVICE_FLOWID,dr_ocs_sd,4,18
SERVICE_FLOWID,dr_ocs_sd_new,4,16
SERVICE_FLOWID,dr_zft_sd,4,22
SERVICE_ID,dr_cs,1,2
SERVICE_ID,dr_cs_army,1,2
SERVICE_ID,dr_cs_int,1,2
SERVICE_ID,dr_ext,1,3
SERVICE_ID,dr_info_sd,4,2
SERVICE_ID,dr_ismp,1,3
SERVICE_ID,dr_ismp1,1,3
SERVICE_ID,dr_ismp_int,1,3
SERVICE_ID,dr_mms,1,3
SERVICE_ID,dr_ocs_sd,1,2
SERVICE_ID,dr_ocs_sd_new,4,2
SERVICE_ID,dr_pre_eop_cs,1,2
SERVICE_ID,dr_pre_eop_ismp,1,3
SERVICE_ID,dr_pre_eop_ps,1,3
SERVICE_ID,dr_pre_eop_sms,1,3
SERVICE_ID,dr_ps,1,3
SERVICE_ID,dr_ps_bak,1,3
SERVICE_ID,dr_ps_int,1,3
SERVICE_ID,dr_ps_to_other,1,3
SERVICE_ID,dr_rent,1,2
SERVICE_ID,dr_scp,4,2
SERVICE_ID,dr_scp_lte,4,2
SERVICE_ID,dr_scp_lte_new,4,2
SERVICE_ID,dr_scp_off,4,2
SERVICE_ID,dr_sd,1,1
SERVICE_ID,dr_sms,1,3
SERVICE_ID,dr_sms_int,1,3
SERVICE_ID,dr_vc,1,3
SERVICE_ID,dr_vpmn,1,2
SERVICE_ID,dr_wlan,1,3
SERVICE_ID,dr_zd,1,3
SERVICE_ID,dr_zft_sd,4,2
SERVICE_KEY,dr_cs,4,78
SERVICE_KEY,dr_cs_army,4,78
SERVICE_KEY,dr_cs_int,4,78
SERVICE_KEY,dr_ismp,4,65
SERVICE_KEY,dr_ismp1,4,65
SERVICE_KEY,dr_ismp_int,4,65
SERVICE_KEY,dr_mms,4,65
SERVICE_KEY,dr_pre_eop_cs,4,78
SERVICE_KEY,dr_pre_eop_ismp,4,65
SERVICE_KEY,dr_pre_eop_ps,4,75
SERVICE_KEY,dr_pre_eop_sms,4,55
SERVICE_KEY,dr_ps,4,75
SERVICE_KEY,dr_ps_bak,4,75
SERVICE_KEY,dr_ps_int,4,75
SERVICE_KEY,dr_ps_to_other,4,75
SERVICE_KEY,dr_sms,4,55
SERVICE_KEY,dr_sms_int,4,55
SERVICE_KEY,dr_vpmn,4,78
SERVICE_KEY,dr_wlan,4,63
SERVICE_TYPE,dr_bcbp_bill,4,5
SERVICE_TYPE,dr_cs,4,76
SERVICE_TYPE,dr_cs_army,4,76
SERVICE_TYPE,dr_cs_int,4,76
SERVICE_TYPE,dr_down,4,29
SERVICE_TYPE,dr_highroam,4,7
SERVICE_TYPE,dr_ocs_sd_new,4,13
SERVICE_TYPE,dr_pre_eop_cs,4,76
SERVICE_TYPE,dr_pre_eop_ps,4,69
SERVICE_TYPE,dr_ps,4,69
SERVICE_TYPE,dr_ps_bak,4,69
SERVICE_TYPE,dr_ps_int,4,69
SERVICE_TYPE,dr_ps_to_other,4,69
SERVICE_TYPE,dr_scp,4,52
SERVICE_TYPE,dr_scp_lte,4,52
SERVICE_TYPE,dr_scp_lte_new,4,52
SERVICE_TYPE,dr_scp_off,4,52
SERVICE_TYPE,dr_up_iismp,4,16
SERVICE_TYPE,dr_vpmn,4,76
SERVICE_TYPE,dr_zft_sd,4,13
SERVICE_USAGE,dr_pre_eop_ps,4,73
SERVICE_USAGE,dr_ps,4,73
SERVICE_USAGE,dr_ps_bak,4,73
SERVICE_USAGE,dr_ps_int,4,73
SERVICE_USAGE,dr_ps_to_other,4,73
SERVID,dr_lte_flow,4,5
SERVID,dr_mvno_cs,4,36
SERVID,dr_mvno_flow,4,6
SERVID ,dr_mvno_ismp,4,18
SERVID,dr_mvno_ps,4,24
SERVID ,dr_mvno_sms,4,13
SERV_ACCT,dr_info_sd,4,17
SERV_BASE,dr_info_sd,4,16
SERV_ID,dr_apportion_zd,4,3
SERV_ID,dr_bcbp_bill,1,2
SERV_ID,dr_bill_mobl,4,1
SERV_ID,dr_bill_pstn,4,1
SERV_ID,dr_fix_mbi,4,2
SERV_ID,dr_invoice_zd,4,3
SERV_ID,dr_ivpn,1,1
SERV_ID,dr_lte_acctitem,4,8
SERV_ID,dr_lte_adjust,4,6
SERV_ID,dr_lte_badbill,4,7
SERV_ID,dr_lte_dbi,4,1
SERV_ID,dr_lte_mbi,4,1
SERV_ID,dr_lte_pay,4,9
SERV_ID,dr_mvno_dbi,4,2
SERV_ID,dr_mvno_mbi,4,2
SERV_ID,dr_oth_mbi,4,2
SERV_ID,dr_rent_file,1,2
SERV_ID,dr_zd,4,19
SERV_NBR,dr_xz,4,4
SERV_PARAM,dr_info_sd,4,19
SERV_TYPE,dr_ismp,1,75
SERV_TYPE,dr_ismp1,1,75
SERV_TYPE,dr_ismp_int,1,75
SERV_TYPE,dr_mms,1,75
SERV_TYPE,dr_pre_eop_ismp,1,75
SESSION_ACCOUNT,dr_scp,4,55
SESSION_ACCOUNT,dr_scp_lte,4,55
SESSION_ACCOUNT,dr_scp_lte_new,4,55
SESSION_ACCOUNT,dr_scp_off,4,55
SESSION_DURATION,dr_pre_eop_ps,1,173
SESSION_DURATION,dr_ps,1,173
SESSION_DURATION,dr_ps_int,1,173
SESSION_DURATION,dr_scp,4,74
SESSION_DURATION,dr_scp_lte,4,78
SESSION_DURATION,dr_scp_lte_new,4,78
SESSION_DURATION,dr_scp_off,4,74
SESSION_ID,dr_cs,4,101
SESSION_ID,dr_cs_army,4,101
SESSION_ID,dr_cs_int,4,101
SESSION_ID,dr_eop_ps,4,20
SESSION_ID,dr_info_sd,4,4
SESSION_ID,dr_ismp,4,89
SESSION_ID,dr_ismp1,4,89
SESSION_ID,dr_ismp_int,4,89
SESSION_ID,dr_mms,4,89
SESSION_ID,dr_ocs_sd,4,4
SESSION_ID,dr_ocs_sd_new,4,5
SESSION_ID,dr_pre_eop_cs,4,101
SESSION_ID,dr_pre_eop_ismp,4,89
SESSION_ID,dr_pre_eop_ps,4,134
SESSION_ID,dr_pre_eop_sms,4,94
SESSION_ID,dr_ps,4,134
SESSION_ID,dr_ps_bak,4,134
SESSION_ID,dr_ps_int,4,134
SESSION_ID,dr_ps_to_other,4,134
SESSION_ID,dr_rent,4,62
SESSION_ID,dr_scp,4,15
SESSION_ID,dr_scp_lte,4,15
SESSION_ID,dr_scp_lte_new,4,15
SESSION_ID,dr_scp_off,4,15
SESSION_ID,dr_sms,4,94
SESSION_ID,dr_sms_int,4,94
SESSION_ID,dr_vpmn,4,101
SESSION_ID,dr_zft_sd,4,4
SESSION_RATE,dr_scp,4,56
SESSION_RATE,dr_scp_lte,4,56
SESSION_RATE,dr_scp_lte_new,4,56
SESSION_RATE,dr_scp_off,4,56
SESSION_START_TIME,dr_pre_eop_ps,5,172
SESSION_START_TIME,dr_ps,5,172
SESSION_START_TIME,dr_ps_int,5,172
SESSION_START_TIME,dr_scp,4,73
SESSION_START_TIME,dr_scp_lte,4,77
SESSION_START_TIME,dr_scp_lte_new,4,77
SESSION_START_TIME,dr_scp_off,4,73
SGSN_ADDRESS,dr_pre_eop_ps,4,45
SGSN_ADDRESS,dr_ps,4,45
SGSN_ADDRESS,dr_ps_bak,4,45
SGSN_ADDRESS,dr_ps_int,4,45
SGSN_ADDRESS,dr_ps_to_other,4,45
SGSN_ADDRESS,dr_scp,4,45
SGSN_ADDRESS,dr_scp_lte,4,45
SGSN_ADDRESS,dr_scp_lte_new,4,45
SGSN_ADDRESS,dr_scp_off,4,45
SGSN_CHANGE,dr_pre_eop_ps,1,46
SGSN_CHANGE,dr_ps,1,46
SGSN_CHANGE,dr_ps_bak,1,46
SGSN_CHANGE,dr_ps_int,1,46
SGSN_CHANGE,dr_ps_to_other,1,46
SGSN_ID,dr_pre_eop_ps,4,68
SGSN_ID,dr_ps,4,68
SGSN_ID,dr_ps_bak,4,68
SGSN_ID,dr_ps_int,4,68
SGSN_ID,dr_ps_to_other,4,68
SGSN_IP,dr_up_iismp,4,34
SGSN_PLMN,dr_pre_eop_ps,4,61
SGSN_PLMN,dr_ps,4,61
SGSN_PLMN,dr_ps_bak,4,61
SGSN_PLMN,dr_ps_int,4,61
SGSN_PLMN,dr_ps_to_other,4,61
SMSCID,dr_eop_sms,4,7
SMSCID,dr_mvno_sms,4,8
SMSC_ID,dr_ismp,4,64
SMSC_ID,dr_ismp1,4,64
SMSC_ID,dr_ismp_int,4,64
SMSC_ID,dr_mms,4,64
SMSC_ID,dr_pre_eop_ismp,4,64
SMS_CENTER_NUMBER,dr_pre_eop_sms,4,49
SMS_CENTER_NUMBER,dr_scp,4,29
SMS_CENTER_NUMBER,dr_scp_lte,4,29
SMS_CENTER_NUMBER,dr_scp_lte_new,4,29
SMS_CENTER_NUMBER,dr_scp_off,4,29
SMS_CENTER_NUMBER,dr_sms,4,49
SMS_CENTER_NUMBER,dr_sms_int,4,49
SMS_FEE,dr_down,2,39
SMS_ID,dr_pre_eop_sms,4,56
SMS_ID,dr_scp,4,30
SMS_ID,dr_scp_lte,4,30
SMS_ID,dr_scp_lte_new,4,30
SMS_ID,dr_scp_off,4,30
SMS_ID,dr_sms,4,56
SMS_ID,dr_sms_int,4,56
SMS_NOTIFY_TIME,dr_highroam,5,20
SMS_TYPE,dr_pre_eop_sms,4,62
SMS_TYPE,dr_sms,4,62
SMS_TYPE,dr_sms_int,4,62
SOURCE_IP_ADDRESS,dr_pre_eop_ps,4,166
SOURCE_IP_ADDRESS,dr_ps,4,166
SOURCE_IP_ADDRESS,dr_ps_int,4,166
SOURCE_IP_ADDRESS,dr_scp_lte,4,92
SOURCE_IP_ADDRESS,dr_scp_lte_new,4,92
SOURCE_TYPE,dr_highroam,1,4
SOURCE_TYPE,dr_info_sd,4,11
SPDESCRIPTION,dr_lte_due,4,4
SPSRV_TYPE,dr_eop_ismp,4,17
SPSRV_TYPE,dr_mvno_ismp,4,23
SP_CODE,dr_eop_ismp,4,6
SP_CODE,dr_ismp,4,46
SP_CODE,dr_ismp1,4,46
SP_CODE,dr_ismp_int,4,46
SP_CODE,dr_mms,4,46
SP_CODE,dr_mvno_ismp,4,6
SP_CODE,dr_pre_eop_ismp,4,46
SP_CODE,dr_pre_eop_sms,4,78
SP_CODE,dr_pstn_xxt,1,6
SP_CODE,dr_scp,4,37
SP_CODE,dr_scp_lte,4,37
SP_CODE,dr_scp_lte_new,4,37
SP_CODE,dr_scp_off,4,37
SP_CODE,dr_sms,4,78
SP_CODE,dr_sms_int,4,78
SP_CODE,dr_tz,4,2
SP_CODE,dr_wlan,4,64
SP_CODE,dr_wlw_zd,4,2
SP_CODE,dr_yd_tz,4,2
SP_CODE,dr_yd_zd,4,2
SP_ID,dr_up_iismp,4,15
SP_RELA_TYPE,dr_cs,1,31
SP_RELA_TYPE,dr_cs_army,1,31
SP_RELA_TYPE,dr_cs_int,1,31
SP_RELA_TYPE,dr_pre_eop_cs,1,31
SP_RELA_TYPE,dr_vpmn,1,31
SP_SRV_TYPE,dr_up_iismp,4,38
SRC_AMOUNT,dr_lte_ballog,4,4
SRC_DEVICE_ID,dr_up_iismp,4,22
SRC_DEVICE_TYPE,dr_up_iismp,4,21
SSR,dr_pre_eop_sms,4,58
SSR,dr_sms,4,58
SSR,dr_sms_int,4,58
STA,dr_err,4,5
STA,dr_tz,4,17
STA,dr_xz,4,11
STAFF_ID,dr_lte_adjust,4,4
STAFF_ID,dr_lte_badbill,4,5
STAFF_ID,dr_lte_balpayout,4,6
STAFF_ID,dr_lte_balsrc,4,11
STAFF_ID,dr_lte_due,4,5
STAFF_ID,dr_lte_pay,4,5
STAFF_ID,dr_ubalance_day,4,16
STAFF_ID,dr_uppm_balance,4,12
START_TIME,dr_cs,5,24
START_TIME,dr_cs_army,5,24
START_TIME,dr_cs_int,5,24
START_TIME,dr_eop_cs,4,8
START_TIME,dr_eop_ismp,4,13
START_TIME,dr_eop_ps,4,13
START_TIME,dr_ext,5,19
START_TIME,dr_hc,4,7
START_TIME,dr_highroam,5,8
START_TIME,dr_ismp,5,24
START_TIME,dr_ismp1,5,24
START_TIME,dr_ismp_int,5,24
START_TIME,dr_mms,5,24
START_TIME,dr_mvno_cs,4,9
START_TIME,dr_mvno_ismp,4,14
START_TIME,dr_mvno_ps,4,16
START_TIME,dr_ocs_sd,5,5
START_TIME,dr_ocs_sd_new,4,6
START_TIME,dr_pre_eop_cs,5,24
START_TIME,dr_pre_eop_ismp,5,24
START_TIME,dr_pre_eop_ps,5,24
START_TIME,dr_pre_eop_sms,5,21
START_TIME,dr_ps,4,24
START_TIME,dr_ps_bak,5,24
START_TIME,dr_ps_int,5,24
START_TIME,dr_ps_to_other,5,24
START_TIME,dr_rent,5,15
START_TIME,dr_scp,4,6
START_TIME,dr_scp_lte,4,6
START_TIME,dr_scp_lte_new,4,6
START_TIME,dr_scp_off,4,6
START_TIME,dr_sms,5,21
START_TIME,dr_sms_int,5,21
START_TIME,dr_vc,5,5
START_TIME,dr_vpmn,5,24
START_TIME,dr_wlan,5,21
START_TIME,dr_zd,5,12
START_TIME,dr_zft_sd,4,5
START_TIME_FIRST,dr_down,5,10
START_TIME_LAST,dr_down,5,11
STATE,dr_iot_bill_day,4,7
STATE,dr_lte_acctbal,4,6
STATE,dr_lte_acctitem,4,11
STATE,dr_lte_ballog,4,9
STATE,dr_lte_balpayout,4,8
STATE,dr_lte_balsrc,4,8
STATE,dr_lte_due,4,9
STATE,dr_lte_pay,4,20
STATE,dr_ubalance_day,4,14
STATE,dr_ubalupdate,4,5
STATE,dr_urequestpair,4,3
STATE_DATE,dr_lte_acctbal,4,8
STATE_DATE,dr_lte_balpayout,4,9
STATE_DATE,dr_lte_balsrc,4,9
STATUS,dr_highroam,1,18
STATUS,dr_invoice_zd,4,13
STAT_DATE,dr_ub_mth,4,1
STAT_DATE,dr_upayment,4,1
STD_BASIC_CHARGE,dr_cs,1,58
STD_BASIC_CHARGE,dr_cs_army,1,58
STD_BASIC_CHARGE,dr_cs_int,1,58
STD_BASIC_CHARGE,dr_ismp,1,69
STD_BASIC_CHARGE,dr_ismp1,1,69
STD_BASIC_CHARGE,dr_ismp_int,1,69
STD_BASIC_CHARGE,dr_mms,1,69
STD_BASIC_CHARGE,dr_pre_eop_cs,1,58
STD_BASIC_CHARGE,dr_pre_eop_ismp,1,69
STD_BASIC_CHARGE,dr_pre_eop_ps,1,116
STD_BASIC_CHARGE,dr_pre_eop_sms,1,73
STD_BASIC_CHARGE,dr_ps,1,116
STD_BASIC_CHARGE,dr_ps_bak,1,116
STD_BASIC_CHARGE,dr_ps_int,1,116
STD_BASIC_CHARGE,dr_ps_to_other,1,116
STD_BASIC_CHARGE,dr_sms,1,73
STD_BASIC_CHARGE,dr_sms_int,1,73
STD_BASIC_CHARGE,dr_vpmn,1,58
STD_BASIC_CHARGE,dr_wlan,1,69
